"NUM";"TITLE";"PRICE";"SALEPRICE";"SALEPER";"DESCRIPTION";"IMGDATA";"GAMEIMG";"URL";"VARIA"
1;"산나비";"₩ 15,500";"₩ 12,400";"-20%";"기계팔로 무장한 퇴역 군인은 초거대 재벌의 부패한 사유 도시를 오릅니다 도시에 숨겨진 비밀을 밝혀내기 위해 그리고 산나비를 찾아내 복수하기 위해 사이버펑크 디스토피아를 배경으로 펼쳐지는 역동적이고 스타일리쉬한 2D 사슬 액션 어드벤처 플랫포머 게임 산나비입니다";"https://cdn.akamai.steamstatic.com/steam/apps/1562700/header_koreana.jpg?t=1699513185";"https://cdn.akamai.steamstatic.com/steam/apps/1562700/ss_9309623510d853bf750877457f863e45eb7c6cbe.1920x1080.jpg?t=1699513185";"https://store.steampowered.com/app/1562700/?snr=1_2300_4__salebrowseall";1
2;"Age of Empires IV: Anniversary Edition";"₩ 39,900";"₩ 19,950";"-50%";"수백만 명의 글로벌 플레이어를 기쁘게하는 첫 해를 축하하는 수상 경력에 빛나는 베스트셀러 전략 프랜차이즈는 에이지 오브 엠파이어 IV 기념일 에디션으로 계속되어 세계를 형성 한 더욱 서사시적인 역사적 전투의 중심에 서게합니다";"https://cdn.akamai.steamstatic.com/steam/apps/1466860/header.jpg?t=1695149980";"https://cdn.akamai.steamstatic.com/steam/apps/1466860/ss_2ae5b5a2a779c31e3acae486ec359b0d9087bc8c.1920x1080.jpg?t=1695149980";"https://store.steampowered.com/app/1466860/Age_of_Empires_IV_Anniversary_Edition?snr=1_2300_4__salebrowseall";1
3;"Risk of Rain Returns";"₩ 16,500";"₩ 14,020";"-15%";"섬세한 디자인과 눈이 즐거운 리마스터링 각종 새로운 플레이 방식으로 무장한 사상 최고의 Risk of Rain이 돌아왔습니다 개성 넘치는 전리품 조합 새로운 생존자로 보강된 게임성 완전히 개편된 멀티플레이어 Risk of Rain 2에서 사랑받았던 콘텐츠 등 상징적인 로그라이크의 세계로 뛰어드세요";"https://cdn.akamai.steamstatic.com/steam/apps/1337520/header.jpg?t=1699546769";"https://cdn.akamai.steamstatic.com/steam/apps/1337520/ss_d2d457ccd93e9c59b9fe5fe37bd2b85bfcf5f8e4.1920x1080.jpg?t=1699546769";"https://store.steampowered.com/app/1337520/Risk_of_Rain_Returns?snr=1_2300_4__salebrowseall";1
4;"Grounded";"₩ 39,900";"₩ 23,940";"-40%";"The world is a vast beautiful and dangerous place  especially when you have been shrunk to the size of an ant Can you thrive alongside the hordes of giant insects fighting to survive the perils of the backyard";"https://cdn.akamai.steamstatic.com/steam/apps/962130/header.jpg?t=1699908769";"https://cdn.akamai.steamstatic.com/steam/apps/962130/ss_91a03b79d881f37cc7d39b5baf5bb597d344fabe.1920x1080.jpg?t=1699908769";"https://store.steampowered.com/app/962130/Grounded?snr=1_2300_4__salebrowseall";1
5;"Crusader Kings III";"₩ 52,000";"₩ 26,000";"-50%";"사랑하고 싸우고 계략을 세우고 위대함을 쟁취하세요 Crusader Kings III의 마구 뻗어 나가는 대전략 게임에서 귀족 가문의 유산을 결정하세요 풍부하고 개성 넘치는 중세 시대 시뮬레이션 속 왕조 혈통을 이어나가는 이곳에서 죽음은 단지 시작일 뿐입니다";"https://cdn.akamai.steamstatic.com/steam/apps/1158310/header.jpg?t=1699549461";"https://cdn.akamai.steamstatic.com/steam/apps/1158310/ss_950a6f6dc67f521877345db6d2c0cebb27ddc528.1920x1080.jpg?t=1699549461";"https://store.steampowered.com/app/1158310/Crusader_Kings_III?snr=1_2300_4__salebrowseall";1
6;"Satisfactory";"₩ 31,000";"₩ 17,050";"-45%";"Satisfactory is a firstperson openworld factory building game with a dash of exploration and combat Play alone or with friends explore an alien planet create multistory factories and enter conveyor belt heaven";"https://cdn.akamai.steamstatic.com/steam/apps/526870/header_alt_assets_1.jpg?t=1699977810";"https://cdn.akamai.steamstatic.com/steam/apps/526870/ss_9083ccf8fbb22c4068a6e233e3de343f815f9dc1.1920x1080.jpg?t=1699977810";"https://store.steampowered.com/app/526870/Satisfactory?snr=1_2300_4__salebrowseall";1
7;"Remnant II";"₩ 53,000";"₩ 37,100";"-30%";"Remnant II는 인류의 생존자들이 무시무시한 세계를 활보하며 전에 없던 치명적인 생명체들과 신에 가까운 보스들에 대항하는 내용을 담은 베스트셀러 게임 Remnant From the Ashes의 속편입니다";"https://cdn.akamai.steamstatic.com/steam/apps/1282100/header.jpg?t=1699981641";"https://cdn.akamai.steamstatic.com/steam/apps/1282100/ss_00d09f2e2cc5eee5e3af45c6f158120deb0fcef3.1920x1080.jpg?t=1699981641";"https://store.steampowered.com/app/1282100/Remnant_II?snr=1_2300_4__salebrowseall";1
8;"EZ2ON REBOOT : R";"₩ 44,800";"₩ 29,120";"-35%";"모두가 함께 즐기는 리듬 게임 EZ2ON REBOOT  R  유명 리듬게임 프랜차이즈인 EZ2ON의 최신작을 Steam에서 즐길 수 있습니다 시리즈를 총망라하는 게임 속의 명곡들과 새로운 감각의 콘텐츠들을 플레이하며 EZ2ON만의 즐거움에 빠져보세요";"https://cdn.akamai.steamstatic.com/steam/apps/1477590/header.jpg?t=1688723905";"https://cdn.akamai.steamstatic.com/steam/apps/1477590/ss_bd0b9e6a48c44ce7abbb1220544424c024ea475f.1920x1080.jpg?t=1688723905";"https://store.steampowered.com/app/1477590/EZ2ON_REBOOT__R?snr=1_2300_4__salebrowseall";1
9;"라이자의 아틀리에3 ~종극의 연금술사와 비밀의 열쇠~";"₩ 69,800";"₩ 48,860";"-30%";"마지막 여름 최후의 비밀 라이자 일행의 마지막 여름의 모험이 드디어 시작된다";"https://cdn.akamai.steamstatic.com/steam/apps/1999770/header_koreana.jpg?t=1695968333";"https://cdn.akamai.steamstatic.com/steam/apps/1999770/ss_8fc33edd37e706cb208eacbe51553fe884b7ab76.1920x1080.jpg?t=1695968333";"https://store.steampowered.com/app/1999770/_3?snr=1_2300_4__salebrowseall";1
10;"Overcooked! 2";"₩ 26,000";"₩ 6,500";"-75%";"혼란스러운 요리 액션으로 가득한 Overcooked가 돌아왔습니다 양파 왕국으로 돌아가는 여행을 떠나세요 클래식 협동 또는 온라인 플레이에서 셰프 팀을 만들어서 최대 4명까지 플레이하세요 앞치마를 준비하세요 다시 세상을 구할 때가 되었습니다";"https://cdn.akamai.steamstatic.com/steam/apps/728880/header.jpg?t=1670442579";"https://cdn.akamai.steamstatic.com/steam/apps/728880/ss_2f84a12e1fe82cca37848bf29d4b8b16e83db03b.1920x1080.jpg?t=1670442579";"https://store.steampowered.com/app/728880/Overcooked_2?snr=1_2300_4__salebrowseall";1
11;"Far Cry® 5";"₩ 65,000";"₩ 9,750";"-85%";"자유과 용기를 가진 사람들의 고장인 몬태나 주 호프 카운티에 오신 것을 환영합니다 하지만 지구의 멸망을 주창하는 광신도 집단 에덴의 문 역시 여기에 자리잡고 있으니 조심하십시오 교주인 조셉 시드와 그의 형제자매들에 맞서 저항의 불꽃을 일으키고 억압당하는 지역을 해방시켜야 합니다";"https://cdn.akamai.steamstatic.com/steam/apps/552520/header.jpg?t=1694554810";"https://cdn.akamai.steamstatic.com/steam/apps/552520/ss_a52c732d62a26d20bcfb0525929178749392f4fc.1920x1080.jpg?t=1694554810";"https://store.steampowered.com/app/552520/Far_Cry_5?snr=1_2300_4__salebrowseall";1
12;"ACE COMBAT™ 7: SKIES UNKNOWN";"₩ 54,800";"₩ 8,220";"-85%";"에이스 파일럿이 되어 현실적인 하늘을 추구한 그래픽 공간을 좋아하는 기체를 몰아 360도 자유롭게 날아다니는 상쾌감과 자신의 상황 판단으로 적을 선택하여 격파하는 쾌감 눈앞에 닥친 난국을 타파하는 달성감을 즐길 수 있는 플라이트 슈팅 게임입니다 하늘에 입체적으로 수놓여 펼쳐지는 구름 속에서 매력적인 공중전을 즐기실 수 있습니다";"https://cdn.akamai.steamstatic.com/steam/apps/502500/header.jpg?t=1676861110";"https://cdn.akamai.steamstatic.com/steam/apps/502500/ss_2240172f5e842938e1c32adc6ad1451d3ddad747.1920x1080.jpg?t=1676861110";"https://store.steampowered.com/app/502500/ACE_COMBAT_7_SKIES_UNKNOWN?snr=1_2300_4__salebrowseall";1
13;"IXION";"₩ 37,500";"₩ 21,750";"-42%";"IXION은 은하계에서 펼쳐지는 무자비한 도시 건설 오디세이입니다 여러분은 DOLOS의 프로토타입 우주정거장인 Tiqqun의 관리자가 되어 인프라와 자원 크루를 관리하면서 보존과 탐사의 균형을 맞추는 임무를 맡았습니다 차디찬 어둠 속에서 인류의 불꽃을 계속 타오르게 할 수 있습니까";"https://cdn.akamai.steamstatic.com/steam/apps/1113120/header.jpg?t=1698770042";"https://cdn.akamai.steamstatic.com/steam/apps/1113120/ss_1e633861f899ece1221ce6da6c892a9a706ac359.1920x1080.jpg?t=1698770042";"https://store.steampowered.com/app/1113120/IXION?snr=1_2300_4__salebrowseall";1
14;"보더랜드 3";"₩ 64,900";"₩ 9,730";"-85%";"무진장 많은 총기와 정신없는 새로운 모험으로 가득한 오리지널 슈팅 파밍 게임이 돌아왔습니다 특색 있는 스킬 트리 능력 커스터마이징을 즐길 수 있는 4인의 신규 볼트 헌터 중 하나가 되어 새로운 지역을 탐험하며 적을 쓰러뜨려 보세요 혼자서 또는 친구와 함께 미쳐 날뛰는 적들을 상대하며 아이템을 파밍하고 전 우주에서 자비심 없기로 둘째가라면 서러운 사이비 교주로부터 고향을 지켜야 합니다";"https://cdn.akamai.steamstatic.com/steam/apps/397540/header.jpg?t=1693524259";"https://cdn.akamai.steamstatic.com/steam/apps/397540/ss_9868ee40f39749a4c8222502cf86525ee32c1bef.1920x1080.jpg?t=1693524259";"https://store.steampowered.com/app/397540/_3?snr=1_2300_4__salebrowseall";1
15;"The Riftbreaker";"₩ 32,000";"₩ 19,200";"-40%";"리프트브레이커는 기본적으론 건설 및 생존 게임이지만 액션 RPG 요소를 갖추고 있습니다 여러분은 차원 단층을 이동할 수 있는 진보된 메카수트를 입은 엘리트 과학자 겸 특전사입니다 끝도 없이 밀려오는 적들을 썰고 베세요 기지를 건설하고 표본을 수집하여 생존을 위해 새로운 기술을 연구하세요";"https://cdn.akamai.steamstatic.com/steam/apps/780310/header.jpg?t=1695898750";"https://cdn.akamai.steamstatic.com/steam/apps/780310/ss_68c0b28b27c2bb080ed08d0f20b262ad5cfa5b44.1920x1080.jpg?t=1695898750";"https://store.steampowered.com/app/780310/The_Riftbreaker?snr=1_2300_4__salebrowseall";1
16;"Cuisineer";"₩ 27,000";"₩ 24,300";"-10%";"귀염뽀짝하고 맛있는 로그라이트 풍의 던전 크롤러 게임임 푸릇푸릇한 세계를 탐험하고 믿음직한 주걱과 보바티로 몬스터를 물리치고 맛있는 재료를 가져와 레스토랑에서 요리하고 서빙하세요";"https://cdn.akamai.steamstatic.com/steam/apps/1963570/header.jpg?t=1699624706";"https://cdn.akamai.steamstatic.com/steam/apps/1963570/ss_e4e595753c80c7ca52e2ee2539a4a20547091f9d.1920x1080.jpg?t=1699624706";"https://store.steampowered.com/app/1963570/Cuisineer?snr=1_2300_4__salebrowseall";1
17;"Spirittea";"₩ 21,500";"₩ 19,350";"-10%";"여어 인간 문제가 생겼어 골치 아픈 영혼들이 돌아다니는 이 마을에서 그 영혼들을 볼 수 있는 게 너밖에 없거든 그 낡은 목욕탕을 잘 꾸리면 녀석들이 진정할지도 몰라";"https://cdn.akamai.steamstatic.com/steam/apps/1931010/header_koreana.jpg?t=1699892977";"https://cdn.akamai.steamstatic.com/steam/apps/1931010/ss_91bfa379389ebb84cfd4f50b17e233d88494bf57.1920x1080.jpg?t=1699892977";"https://store.steampowered.com/app/1931010/Spirittea?snr=1_2300_4__salebrowseall";1
18;"Arma 3";"₩ 36,000";"₩ 7,200";"-80%";"거대한 군사 샌드박스 속에서 진정한 전투를 경험하세요 Arma 3는 다양한 싱글플레이어와 멀티플레이어 콘텐츠 20여 개의 차량 40여 개의 무기 무한한 콘텐츠 창작의 기회를 제공하는 PC 최고의 군사 게임입니다 실감나고 다채롭고 광활한 환경의 Arma 3가 당신을 진짜 전쟁의 한복판으로 초대합니다";"https://cdn.akamai.steamstatic.com/steam/apps/107410/header.jpg?t=1699529409";"https://cdn.akamai.steamstatic.com/steam/apps/107410/ss_e9220742c6b786efc9145c58ce7b276af891e9d5.1920x1080.jpg?t=1699529409";"https://store.steampowered.com/app/107410/Arma_3?snr=1_2300_4__salebrowseall";1
19;"Atelier Ryza: Ever Darkness & the Secret Hideout";"₩ 64,800";"₩ 25,920";"-60%";"The concept of this title the latest in the series to depict a new Atelier world is Truetolife youths that develop together even if just a little bit";"https://cdn.akamai.steamstatic.com/steam/apps/1121560/header.jpg?t=1695968440";"https://cdn.akamai.steamstatic.com/steam/apps/1121560/ss_5da72f636068a4001b5f3ccfec19971e638a6945.1920x1080.jpg?t=1695968440";"https://store.steampowered.com/app/1121560/Atelier_Ryza_Ever_Darkness__the_Secret_Hideout?snr=1_2300_4__salebrowseall";1
20;"Zombie Builder Defense 2";"₩ 11,000";"₩ 8,800";"-20%";"이 재미로 가득 찬 하향식 슈팅 게임에서 좀비 무리로부터 방어하십시오 당신의 기반을 구축하고 업그레이드하고 강력한 총을 잠금 해제하고 온라인 협동에서 최대 4명의 플레이어로 도전적인 보스와 대결하십시오 보너스를 받고 좀비 대재앙에서 한 번에 한 밤씩 살아남기 위해 미니 게임을 하세요";"https://cdn.akamai.steamstatic.com/steam/apps/1638950/header.jpg?t=1699646751";"https://cdn.akamai.steamstatic.com/steam/apps/1638950/ss_059fea6114329af7aff591c70509f72d969f8723.1920x1080.jpg?t=1699646751";"https://store.steampowered.com/app/1638950/Zombie_Builder_Defense_2?snr=1_2300_4__salebrowseall";1
21;"TEKKEN 7";"₩ 43,800";"₩ 10,950";"-75%";"미시마 일가의 길고 긴 전설적인 싸움에 끝을 맺는다 Unreal Engine 4로 개발되어 유명 격투 게임 철권이 더욱 충실한 스토리와 영화같은 연출 그리고 긴장감 넘치는 배틀로 친구나 다른 게이머들과 즐길 수 있는 게임으로 돌아옵니다";"https://cdn.akamai.steamstatic.com/steam/apps/389730/header.jpg?t=1676876387";"https://cdn.akamai.steamstatic.com/steam/apps/389730/ss_d92a558644ad60ae5814fc4d2bbaebc5abf62fa3.1920x1080.jpg?t=1676876387";"https://store.steampowered.com/app/389730/TEKKEN_7?snr=1_2300_4__salebrowseall";1
22;"Victoria 3";"₩ 52,000";"₩ 26,000";"-50%";"Paradox Development Studio가 흥미진진한 격변의 19세기 속에서 나만의 이상 사회를 만들 수 있는 세계로 여러분을 초대합니다 Paradox 역사상 최고의 기대를 받고 있는 게임 중 하나인 Victoria 3에서 사회 내 상충하는 다양한 이해관계를 조정하고 눈부신 역사를 만들어보세요";"https://cdn.akamai.steamstatic.com/steam/apps/529340/header.jpg?t=1699974014";"https://cdn.akamai.steamstatic.com/steam/apps/529340/ss_937e1abb956ac7e510554fb7d1e5228aec87590d.1920x1080.jpg?t=1699974014";"https://store.steampowered.com/app/529340/Victoria_3?snr=1_2300_4__salebrowseall";1
23;"DEATHLOOP";"₩ 67,000";"₩ 13,400";"-80%";"DEATHLOOP는 수상에 빛나는 Dishonored 시리즈를 제작한 Arkane Lyon의 차세대 FPS 게임입니다 DEATHLOOP에서 두 암살자는 블랙리프라는 섬에서 의문의 타임루프에 갇혀 영원히 같은 하루를 반복합니다";"https://cdn.akamai.steamstatic.com/steam/apps/1252330/header.jpg?t=1685023314";"https://cdn.akamai.steamstatic.com/steam/apps/1252330/ss_26bfb9a442924c466a844086646727f5d6191810.1920x1080.jpg?t=1685023314";"https://store.steampowered.com/app/1252330/DEATHLOOP?snr=1_2300_4__salebrowseall";1
24;"마피아 데피니티브 에디션";"₩ 45,000";"₩ 11,250";"-75%";"우연히 마피아와 마주친 택시 운전사 토미 안젤로는 망설임을 안고 범죄 조직의 세계에 발을 들입니다 살리에리 패밀리와 손을 잡는 것은 불편한 일이었지만 그 보상의 유혹은 무시하기에는 너무 달콤했습니다";"https://cdn.akamai.steamstatic.com/steam/apps/1030840/header.jpg?t=1632420251";"https://cdn.akamai.steamstatic.com/steam/apps/1030840/ss_f531c551d9794deafc1e45421b70e8d4c254aaca.1920x1080.jpg?t=1632420251";"https://store.steampowered.com/app/1030840/?snr=1_2300_4__salebrowseall";1
25;"Watch_Dogs® 2";"₩ 65,000";"₩ 9,750";"-85%";"샌프란시스코에 오신 걸 환영합니다 뛰어난 젊은 해커인 마르쿠스로 플레이해 악명 높은 해커 그룹인 DedSec에 합류하세요 당신의 목표는 역사상 최대 해킹을 감행하는 것입니다";"https://cdn.akamai.steamstatic.com/steam/apps/447040/header.jpg?t=1692817739";"https://cdn.akamai.steamstatic.com/steam/apps/447040/ss_8071f719fea2d45baa805449ec550395db700118.1920x1080.jpg?t=1692817739";"https://store.steampowered.com/app/447040/Watch_Dogs_2?snr=1_2300_4__salebrowseall";1
26;"타이니 티나의 원더랜드";"₩ 65,000";"₩ 16,250";"-75%";"기발하고도 놀라우며 초강력 무기로 가득한 전설적인 모험을 떠나세요 여러분만의 멀티클래스 영웅을 만들어 쏘고 베고 줍고 발사하며 포악한 용의 군주를 막는 퀘스트를 진행하세요";"https://cdn.akamai.steamstatic.com/steam/apps/1286680/header.jpg?t=1682006912";"https://cdn.akamai.steamstatic.com/steam/apps/1286680/ss_e7499467fb6dbff279fdffd96ec380b157c5791a.1920x1080.jpg?t=1682006912";"https://store.steampowered.com/app/1286680/?snr=1_2300_4__salebrowseall";1
27;"SUPER CRAZY RHYTHM CASTLE";"₩ 48,700";"₩ 43,830";"-10%";"혼돈의 슈퍼 크레이지 캐슬 그리고 리듬 모험 지금까지 들어본 적이 없는 혼돈의 협동 매시업  여럿이서 협업하여 틀 밖에서 생각해 보세요 혼자 또는 최대 3명의 친구 밴드와 함께 캐슬을 정복할수 있습니까";"https://cdn.akamai.steamstatic.com/steam/apps/1812560/header.jpg?t=1699958616";"https://cdn.akamai.steamstatic.com/steam/apps/1812560/ss_e5c21b985baf155a30709c70ffadcbd3a6ba4857.1920x1080.jpg?t=1699958616";"https://store.steampowered.com/app/1812560/SUPER_CRAZY_RHYTHM_CASTLE?snr=1_2300_4__salebrowseall";1
28;"Tricky Towers";"₩ 16,500";"₩ 4,950";"-70%";"화려한 로브를 입고 마법의 힘을 이용해 Tricky Towers를 쌓을 시간입니다 동화의 세계에서 벽돌을 멋지게 쌓아 봅시다 누가 쌓은 탑이 가장 튼튼할까요 쌓은 벽돌이 무너지지 않게 마법을 걸고 탑을 파괴하려는 흑마법을 막아내세요 친구와 함께 게임하고 영광의 이름을 드높이세요 광란의 물리학 기반 게임을 다함께 즐겨요";"https://cdn.akamai.steamstatic.com/steam/apps/437920/header.jpg?t=1667418184";"https://cdn.akamai.steamstatic.com/steam/apps/437920/ss_c6b902a57834cf3d86ac3298671590e4d6800ead.1920x1080.jpg?t=1667418184";"https://store.steampowered.com/app/437920/Tricky_Towers?snr=1_2300_4__salebrowseall";1
29;"Phoenix Wright: Ace Attorney Trilogy";"₩ 32,000";"₩ 10,560";"-67%";"법정을 무대로 뜨거운 배틀이 펼쳐지는 어드벤쳐 게임 플레이어는 변호사 나루호도 류이치가 되어 무고한 의뢰인을 위해 재판에 도전한다 본작은 시리즈의 원점인역전재판 소생하는 역전역전재판 2역전재판 3의 세 작품의 전14화를 그래픽을 파워업해 1개에 수록  한국어 자막은 출시 후 패치를 통해 전달 예정입니다";"https://cdn.akamai.steamstatic.com/steam/apps/787480/header.jpg?t=1669873859";"https://cdn.akamai.steamstatic.com/steam/apps/787480/ss_b7e6e92dd87430750fb84ae3fede6630143f95ef.1920x1080.jpg?t=1669873859";"https://store.steampowered.com/app/787480/Phoenix_Wright_Ace_Attorney_Trilogy?snr=1_2300_4__salebrowseall";1
30;"F1® 23";"₩ 77,000";"₩ 30,800";"-60%";"2023 FIA Formula One World Championship의 공식 비디오 게임인 EA SPORTS F1 23에서 가장 마지막에 브레이크를 밟으세요 스릴 넘치는 Braking Point 스토리 모드의 신규 챕터는 빠른 속도로 전개되는 드라마와 화끈한 라이벌 관계로 가득합니다";"https://cdn.akamai.steamstatic.com/steam/apps/2108330/header.jpg?t=1699492184";"https://cdn.akamai.steamstatic.com/steam/apps/2108330/ss_777085a701f67a925efad99e26786760d0c6157a.1920x1080.jpg?t=1699492184";"https://store.steampowered.com/app/2108330/F1_23?snr=1_2300_4__salebrowseall";1
31;"Dying Light";"₩ 34,800";"₩ 10,440";"-70%";"종말 이후 굶주린 좀비가 넘쳐나는 오픈 월드를 배경으로 펼쳐지는 1인칭 액션 생존 게임을 즐겨보세요 여러분은 수수께끼의 바이러스 전염에 의해 몰락한 도시를 탐험하며 물자를 찾고 무기를 제작하여 감염된 생명체 무리들을 상대해야 합니다";"https://cdn.akamai.steamstatic.com/steam/apps/239140/header.jpg?t=1696608765";"https://cdn.akamai.steamstatic.com/steam/apps/239140/ss_a3771358b8eb4ea4c8f99c5850711f55b87804de.1920x1080.jpg?t=1696608765";"https://store.steampowered.com/app/239140/Dying_Light?snr=1_2300_4__salebrowseall";1
32;"Watch Dogs®: Legion";"₩ 65,000";"₩ 9,750";"-85%";"Watch Dogs Legion에서는 레지스탕스를 결성하고 몰락하기 직전인 근미래의 런던을 되찾아야 합니다";"https://cdn.akamai.steamstatic.com/steam/apps/2239550/header.jpg?t=1692817793";"https://cdn.akamai.steamstatic.com/steam/apps/2239550/ss_34defa8d443c27fd4c925b37841e4d3f8c08895b.1920x1080.jpg?t=1692817793";"https://store.steampowered.com/app/2239550/Watch_Dogs_Legion?snr=1_2300_4__salebrowseall";1
33;"Sherlock Holmes Chapter One";"₩ 50,000";"₩ 10,000";"-80%";"스토리 중심의 이 추리 스릴러 게임에서 젊은 셜록 홈즈는 이국적이고 위험한 섬을 돌아다니며 어머니의 미스터리한 죽음을 수사하고 스스로를 증명하기 위해 노력합니다";"https://cdn.akamai.steamstatic.com/steam/apps/1137300/header.jpg?t=1670417138";"https://cdn.akamai.steamstatic.com/steam/apps/1137300/ss_2e203d79cdca27b3553461cc7d789842853ff189.1920x1080.jpg?t=1670417138";"https://store.steampowered.com/app/1137300/Sherlock_Holmes_Chapter_One?snr=1_2300_4__salebrowseall";1
34;"라이자의 아틀리에2 ~잃어버린 전승과 비밀의 요정~";"₩ 64,800";"₩ 32,400";"-50%";"본 작품에서는 전작 라이자의 아틀리에 어둠의 여왕과 비밀의 은신처에서의 모험으로부터 3년 후 각자의 길을 걷고 있던 라이자와 친구들이 재회하고 새로운 만남과 이별을 통해 또 하나 소중한 무언가를 찾는 모습을 그립니다";"https://cdn.akamai.steamstatic.com/steam/apps/1257290/header_koreana.jpg?t=1695968388";"https://cdn.akamai.steamstatic.com/steam/apps/1257290/ss_a0d278df03b540c0f21d2cae130ca30b296353ca.1920x1080.jpg?t=1695968388";"https://store.steampowered.com/app/1257290/_2?snr=1_2300_4__salebrowseall";1
35;"Far Cry® 4";"₩ 33,000";"₩ 6,600";"-80%";"Hidden in the towering Himalayas lies Kyrat a country steeped in tradition and violence You are Ajay Ghale Traveling to Kyrat to fulfill your mothers dying wish you find yourself caught up in a civil war to overthrow the oppressive regime of dictator Pagan Min";"https://cdn.akamai.steamstatic.com/steam/apps/298110/header.jpg?t=1694554696";"https://cdn.akamai.steamstatic.com/steam/apps/298110/ss_ba2f250b4986a7b6aa5133bba13b2004c410d68b.1920x1080.jpg?t=1694554696";"https://store.steampowered.com/app/298110/Far_Cry_4?snr=1_2300_4__salebrowseall";1
36;"Crusader Kings III: Tours & Tournaments";"₩ 31,000";"₩ 24,800";"-20%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2311920/header.jpg?t=1699970061";"https://cdn.akamai.steamstatic.com/steam/apps/2311920/ss_b0c7e8f9ad6fd4c2c3c58dfb624aea54a9372658.1920x1080.jpg?t=1699970061";"https://store.steampowered.com/app/2311920/Crusader_Kings_III_Tours__Tournaments?snr=1_2300_4__salebrowseall";1
37;"鬼谷八荒 Tale of Immortal";"₩ 20,500";"₩ 15,370";"-25%";"귀곡팔황은 샌드박스 스타일의 오픈월드 선협 게임입니다 선협 체계와 산해경의 배경을 결합하여 범인에서부터 한 걸음씩 수행하고 성장해 강자가 되는 과정을 경험하고 산해경 속 다양한 요수들과 전투를 벌일 수 있습니다 당신은 초심을 지키고 어려움과 맞서며 신중한 선택으로 자신의 운명을 움켜쥘 수 있으십니까";"https://cdn.akamai.steamstatic.com/steam/apps/1468810/header.jpg?t=1689733570";"https://cdn.akamai.steamstatic.com/steam/apps/1468810/ss_7c70bc3bdba8adca87c229ed1a2ad15a36ec2573.1920x1080.jpg?t=1689733570";"https://store.steampowered.com/app/1468810/_Tale_of_Immortal?snr=1_2300_4__salebrowseall";1
38;"Dishonored 2";"₩ 33,500";"₩ 3,350";"-90%";"Reprise your role as a supernatural assassin in Dishonored 2 Declared a masterpiece by Eurogamer and hailed a mustplay revenge tale by Game Informer Dishonored 2 is the follow up to Arkanes 1stperson action blockbuster  winner of 100 Game of the Year awards Dishonored";"https://cdn.akamai.steamstatic.com/steam/apps/403640/header.jpg?t=1698335976";"https://cdn.akamai.steamstatic.com/steam/apps/403640/ss_f2206b92cfde7e2c63a106e35ddc847700a2f7d8.1920x1080.jpg?t=1698335976";"https://store.steampowered.com/app/403640/Dishonored_2?snr=1_2300_4__salebrowseall";1
39;"EZ2ON REBOOT : R - ENDLESS CIRCULATION";"₩ 27,500";"₩ 24,750";"-10%";"";"https://cdn.akamai.steamstatic.com/steam/apps/2325460/header.jpg?t=1699433915";"https://cdn.akamai.steamstatic.com/steam/apps/2325460/ss_c6475d114582ebf2f6c25161e4cfaf173f0fe945.1920x1080.jpg?t=1699433915";"https://store.steampowered.com/app/2325460/EZ2ON_REBOOT__R__ENDLESS_CIRCULATION?snr=1_2300_4__salebrowseall";1
40;"Sherlock Holmes The Awakened";"₩ 49,900";"₩ 27,440";"-45%";"최신 그래픽과 게임 플레이로 완전히 재탄생한 신경이 곤두서는 러브크래프트 풍의 모험을 경험해 보세요 셜록 홈즈가 된 플레이어는 유럽과 미국의 수상한 연쇄 실종 사건을 수사하면서 끔찍한 크툴루 신화의 중심에 서게 됩니다";"https://cdn.akamai.steamstatic.com/steam/apps/1949030/header.jpg?t=1682489179";"https://cdn.akamai.steamstatic.com/steam/apps/1949030/ss_80f84e7b093dd5a62ef020b8fe8449cd95795ace.1920x1080.jpg?t=1682489179";"https://store.steampowered.com/app/1949030/Sherlock_Holmes_The_Awakened?snr=1_2300_4__salebrowseall";1
41;"Exoprimal";"₩ 76,400";"₩ 49,660";"-35%";"역사상 가장 흉악한 공룡을 인류 최강의엑소 슈트로 타파하는 팀 대전형 매시브 액션 본 작품은 포지션이라고 하는 역할에 특화한 최신예 파워 슈트 엑소 슈트를 몸에 걸치고 압도적인 수로 몰려오는 공룡 재난에 맞서는 온라인 전용 팀 대전형 매시브 액션이다";"https://cdn.akamai.steamstatic.com/steam/apps/1286320/header_alt_assets_1.jpg?t=1699290417";"https://cdn.akamai.steamstatic.com/steam/apps/1286320/ss_dcba3dc9938cd9a284aa0449a1e69c8d7f5dbf0a.1920x1080.jpg?t=1699290417";"https://store.steampowered.com/app/1286320/Exoprimal?snr=1_2300_4__salebrowseall";1
