TITLE,PRICE,SALEPRICE,SALEPER,DESCRIPTION,IMGDATA,GAMEIMG,URL
"The Crew™ Motorfest Standard Edition - 크로스젠 번들 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","79,000원","63,200원",-20%,10월10일부터 10월 20일까지 The Crew Motorfest를 무료로 플레이하세요10월10일부터 10월 20일까지 모터페스트 티켓을 받고 5시간 동안 정식 게임을 무료로 즐겨 보세요 무료 체험 기간 동안의 진행 내역 및 잠금 해제 내역은 저장되며 정식 게임을 구매하면 이어서 플레이할 수 있습니다해당 제품은 디지털 PS4 버전 및 디지털 PS5 버전으로 다운로드할 수 있습니다  모터페스트에 오신 걸 환영합니다 365일 내내 열리는 축제에서 세계 최,https://image.api.playstation.com/vulcan/ap/rnd/202306/0710/8ad6967a749c971c1910b94d76dc33cbb0a4c5da84ec5e6d.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202305/2315/b6034169263e4dc8b34ab11690dbd4d72e11501f4066ab8f.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP0001-PPSA02840_00-THECREWORL000000
"The Crew™ Motorfest Standard Edition (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","69,000원","55,200원",-20%,해당 제품은 PS4 디지털 버전으로 다운로드할 수 있습니다 PS5 디지털 버전 플레이를 희망하는 경우 나중에 업그레이드 팩으로 제품을 업데이트할 수 있습니다 크로스젠 번들 또는 Gold 및 Ultimate Edition에서도 PS5 디지털 버전을 이용할 수 있습니다  10월10일부터 10월 20일까지 The Crew Motorfest를 무료로 플레이하세요10월10일부터 10월 20일까지 모터페스트 티켓을 받고 5시간 동안 정식 게임을 무료로 즐겨 보세요,https://image.api.playstation.com/vulcan/ap/rnd/202305/2315/607d9ed1ac762c9de33ef73fd09b3431d0b96ef4985ac2fb.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202305/2315/b6034169263e4dc8b34ab11690dbd4d72e11501f4066ab8f.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP0001-CUSA26573_00-THECREWORL000000
"The Crew™ Motorfest Gold Edition (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","112,000원","95,200원",-15%,해당 제품은 디지털 PS4 버전 및 디지털 PS5 버전으로 다운로드할 수 있습니다  Gold Edition에는 Year 1 Pass 출시 당일 사용 가능한 차량 3대 매월 잠금 해제되는 추가 차량 2대가 포함되어 있습니다 모터페스트에 오신 걸 환영합니다 365일 내내 열리는 축제에서 세계 최고의 자동차 문화를 경험하실 수 있습니다  역동적인 하와이의 오픈 월드를 즐기세요 지구상 가장 아름다운 절경을 지닌 하와이 제도의 오아후섬에서 The Crew Mot,https://image.api.playstation.com/vulcan/ap/rnd/202305/3016/2c82283597f0216bc4d0b7e2e542dea91d6b76de095343cc.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202305/3016/f9540b2f8ddc85d238529acc4984cd96ebd87546a5cf365a.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP0001-PPSA02840_00-THECREWMGOLD0000
"The Crew™ Motorfest Ultimate Edition (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","135,000원","114,750원",-15%,해당 제품은 디지털 PS4 버전 및 디지털 PS5 버전으로 다운로드할 수 있습니다  Ultimate Edition 포함 사항  Year 1 Pass 출시 당일 사용 가능한 차량 3대 매월 잠금 해제되는 추가 차량 2대  Porsche 718 Spyder 2021 Fitted Edition 및 Honda Civic Type R 2021 Fitted Edition을 포함한 Fitted Ultimate 팩  모터페스트에 오신 걸 환영합니다 365일 내내 열리,https://image.api.playstation.com/vulcan/ap/rnd/202306/0501/7a837526c2b3a1ae6bda92707fb7d2fc7a3afb47de5e6f4a.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202306/0501/0509bd26680996e7507dcec8cfdc8b59f192899d2c92adba.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP0001-PPSA02840_00-THECREWMULTI0000
"ELDEN RING PS4 & PS5 (중국어(간체자), 한국어, 태국어, 중국어(번체자))","64,800원","42,768원",-34%,본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4 버전과 디지털 PS5 버전 모두를 보유하실 수 있습니다게임 본편은 한국어번체 중국어간체 중국어태국어만 지원합니다이 상품은 일반판입니다 추가 콘텐츠가 포함된 세트 상품도 있으므로 중복 구매에는 주의하여 주십시오자극으로 가득한 드넓은 세계다채로운 시추에이션을 지닌 탁 트인 필드와 복잡하면서 입체적으로 짜인 거대한 던전이 경계선 없이 이어지는 드넓은 세계 탐색 끝에는 미지의 것들을 발견했다는 기쁨과 높,https://image.api.playstation.com/vulcan/ap/rnd/202108/0410/np2Eb60bDep9fDWtqNNSzqZI.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202108/0410/wUFMWIuEGCA6SEoWNBI7D1GP.jpg?w=1920,https://store.playstation.com//ko-kr/product/HP0700-PPSA04608_00-ELDENRING0000000
"ELDEN RING 디럭스 에디션 PS4 & PS5 (중국어(간체자), 한국어, 태국어, 중국어(번체자))","86,800원","57,288원",-34%,본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4 버전과 디지털 PS5 버전 모두를 보유하실 수 있습니다게임 본편은 한국어번체 중국어간체 중국어태국어만 지원합니다이 상품은 ELDEN RING게임 본편과 디지털 아트북사운드 트랙이 포함된 세트 상품입니다 게임 본편인 ELDEN RING은 단품으로도 판매하고 있습니다 중복 구매에는 주의하여 주십시오세트 내용ELDEN RING게임 본편ELDEN RING 디지털 아트북사운드 트랙자극으로 가득한 드넓은 세,https://image.api.playstation.com/vulcan/ap/rnd/202202/2502/VvQCR4E4k3j4qnrzOdZYBej0.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202202/2502/bbQWU0UZisIAqAxXtkstFwab.jpg?w=1920,https://store.playstation.com//ko-kr/product/HP0700-PPSA04608_00-ELDENRINGDLX0000
"호그와트 레거시 PS4 버전 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","86,700원","60,690원",-30%,추가 던전 가게 주인의 코스메틱 세트 그리고 인게임 호그스미드 가게를 억세스할 수 있게 해주는 특별 귀신들린 호그스미드 가게 퀘스트가 포함되어 있습니다호그와트 레거시는 해리 포터 세계관에서 진행되는 오픈월드 액션 RPG입니다 마법 동물을 발견하고 자신의 캐릭터를 꾸미고 마법약을 조제하고 주문 시전을 통달하고 특성을 업그레이드하고 익숙한 장소들과 새로운 장소들을 넘나드는 모험을 즐기며 꿈에 그리던 마법사가 되어보세요 1800년대의 호그와트를 경험하세요 플,https://image.api.playstation.com/vulcan/ap/rnd/202208/0921/dR9KJAKDW2izPbptHQbh3rnj.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202208/0921/3XopdGAJGRy3xNQKnQDvaCRs.png?w=1920,https://store.playstation.com//ko-kr/product/UP1018-CUSA12824_00-HOGWARTSLEGACY01
호그와트 레거시: 어둠의 마법 팩 (한국어판),"24,800원","17,360원",-30%,이 팩에 포함된 것세스트랄 탈것 어둠의 마법 코스메틱 세트어둠의 마법 배틀 아레나,https://image.api.playstation.com/vulcan/ap/rnd/202301/1300/rWbsg6FepgKiilEUoBc0fJBO.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202301/1300/rWbsg6FepgKiilEUoBc0fJBO.png?w=780,https://store.playstation.com//ko-kr/product/UP1018-PPSA01593_00-STOR01ALLP00R0VP
"Grand Theft Auto V: 프리미엄 에디션 (한국어, 영어, 중국어(번체자))","33,400원","22,378원",-33%,Grand Theft Auto V 프리미엄 에디션을 구입하면 Grand Theft Auto V의 스토리 전체를 플레이할 수 있고 끝없이 진화하는 Grand Theft Auto 온라인에 무료로 접속하여 카요 페리코 습격 다이아몬드 카지노  리조트 다이아몬드 카지노 습격 무기 밀매 등 기존의 다양한 콘텐츠와 게임 플레이 업그레이드까지 모두 이용할 수 있습니다 여기엔 Grand Theft Auto 온라인에서 자신만의 범죄 기업을 세우는 가장 빠른 방법인 범죄,https://image.api.playstation.com/vulcan/ap/rnd/202101/2019/JdvqcPlTYMxXrA1QQJm6TbDX.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202102/0422/TkQfZ0v0NF1p8YHovQPIYtr5.png?w=1920,https://store.playstation.com//ko-kr/product/UP1004-CUSA00419_00-ASIA000000000014
"Grand Theft Auto V (PlayStation®5) (중국어(간체자), 한국어, 영어, 중국어(번체자))","48,000원","24,000원",-50%,Grand Theft Auto V 스토리 모드와 Grand Theft Auto 온라인이 포함됩니다 PS5에서 여정을 이어 나가십시오 1회 한정 전송으로 GTAV 스토리 모드 진행 상황과 GTA 온라인 캐릭터 및 진행 상황을 PS5로 전송할 수 있습니다지금 PS5로 엔터테인먼트 블록버스터인 Grand Theft Auto V와 GTA 온라인을 경험해 보십시오PS5 플레이어는 새로운 고성능 이동 수단 업그레이드와 경력 쌓기 기능과 같은 개선 사항을 이용할 수,https://image.api.playstation.com/vulcan/ap/rnd/202202/2811/x9SuHZAiRn0uJXB1IKteIgcw.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202203/0302/bZ1JTRXzoyl3hkcsloKcCgdB.jpg?w=1920,https://store.playstation.com//ko-kr/product/UP1004-PPSA03420_00-GTAOANDSPUPGRADE
GTA+: 메갈로돈 샤크 현금 카드(PS5™) (한국어판),,"116,600원",,GTA 메갈로돈 샤크 현금 카드PS5를 구입해 11500000 GTA 달러를 획득하고 PS5 버전 GTA 온라인에서 사용해 보십시오이 도시에서는 현금이 왕입니다 Grand Theft Auto 온라인용 현금 팩을 구입해서 골치 아픈 돈 문제를 해결하고 로스 산토스와 블레인 카운티에서 원하는 걸 장만해 보십시오 구입한 모든 현금은 자동으로 플레이어 캐릭터의 은행 계좌에 입금됩니다 현명하게 지출하십시오 돈은 순식간에 사라집니다,https://image.api.playstation.com/vulcan/ap/rnd/202211/2214/oCYRtvbQFLCX7wYAfKFbJr6E.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202211/2214/oCYRtvbQFLCX7wYAfKFbJr6E.png?w=780,https://store.playstation.com//ko-kr/product/UP1004-PPSA03420_00-GTAVPS5CASHPLUS6
GTA 온라인: 메갈로돈 샤크 현금 카드(PS4™) (한국어판),"116,600원","99,110원",-15%,메갈로돈 샤크 현금 카드PS4를 구입해 10000000 GTA 달러를 획득하고 PS4 버전 GTA 온라인에서 사용해 보십시오이 도시에서는 현금이 왕입니다 Grand Theft Auto 온라인용 현금 팩을 구입해서 골치 아픈 돈 문제를 해결하고 로스 산토스와 블레인 카운티에서 원하는 걸 장만해 보십시오 구입한 모든 현금은 자동으로 플레이어 캐릭터의 은행 계좌에 입금됩니다 현명하게 지출하십시오 돈은 순식간에 사라집니다,https://image.api.playstation.com/vulcan/ap/rnd/202212/1311/PGelUp9RacxIkIQgNqRHUIsP.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202212/1311/PGelUp9RacxIkIQgNqRHUIsP.png?w=780,https://store.playstation.com//ko-kr/product/UP1004-CUSA00419_00-ASIA000000000009
데스티니 가디언즈: 무기고 컬렉션 (30주년 및 포세이큰 팩) (추가 콘텐츠),"33,500원","16,750원",-50%,이 컬렉션에는 데스티니 가디언즈 포세이큰 팩과 30주년 기념 팩이 포함되어있습니다 데스티니 가디언즈 포세이큰 팩 및 30주년 기념 팩을 이미 보유한 플레이어는 무기고 컬렉션을 구매해도 획득할 수 있는 추가적인 보상이나 콘텐츠가 없습니다유명한 걀라르호른 로켓 발사기를 포함한 20개가 넘는 경이 무기와 불타오르는 호랑이 장식 등 세트를 포함한 장식 컬렉션을 모아보세요 포세이큰 암호로 즉시 무기고를 확장시키고 데스티니 가디언즈 종반전 목적지 3곳으로부터 보다,https://image.api.playstation.com/vulcan/ap/rnd/202303/0701/744463da8a902a016335c0be122cbe5d471a1b9ea6c5d269.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202303/0701/8d9f0e341f18cd2b838f9e6d587bcd75ba8147c9b0e6a850.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP9200-PPSA02411_00-D2Y6ARMORYBDL001
"데스티니 가디언즈: 빛의 추락 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","55,500원","27,750원",-50%,빛의 추락 새로운 레이드 현재 시즌의 시즌 패스가 포함되어 있습니다캠페인 공격받고 있는 해왕성 도시에서 동료 수호자들과 협력하세요 모든 것의 끝이 다가옵니다 목격자가 옵니다 새로운 보상으로 무장하고 새로운 어둠의 힘을 해제하여 잊을 수 없는 경험을 선사할 빛의 추락 전설 모드에서 승리를 거두세요 초월 새로운 어둠 하위직업으로 현실의 끈을 잡아당겨 우주를 정복하세요 건물 사이를 오가며 새로운 속도로 도시를 가로지르세요 모든 직업이 새 원소를 활용할 수 있,https://image.api.playstation.com/vulcan/ap/rnd/202208/0204/G4sxJhfpSTsuFH9YJDvT2X06.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202208/0204/kACuOalxQfIxFJIiSHD6uOpe.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP9200-PPSA02411_00-D2LFBUNDLE000001
"데스티니 가디언즈: 빛의 추락 + 연간 패스 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","109,000원","54,500원",-50%,변덕스러운 폭풍 경이 무기 새로운 경이 고스트 경이 감정표현 전설 문양을 구매하고 즉시 잠금 해제하세요빛의 추락 새로운 레이드 21시즌과 23시즌에 출시하는 던전 2개 새로운 경이 참새 변덕스러운 폭풍 촉매제 및 장식 20 21 22 23시즌 시즌 패스가 포함되어 있습니다또한 4개의 추가 장식시즌당 1개과 승천 합금 2개 승천 조각 3개 경이 암호 1개 업그레이드 모듈 5개가 들어있는 라훌의 비밀 보관함 물품시즌당 1개 4개도 포함되어 있습니다 캠페인 ,https://image.api.playstation.com/vulcan/ap/rnd/202208/0206/NoK3k3YgOoEV6Ei5Nb3H3s6D.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202208/0206/HFQNLeaniE0Vd5pjwJJYNfRy.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP9200-PPSA02411_00-D2LFPRMBUNDLE001
"스타워즈 제다이: 서바이버™ (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","83,000원","53,950원",-35%,스타워즈 제다이 서바이버에서 칼 케스티스의 이야기가 계속 이어집니다 Respawn Entertainment와 Lucasfilm Games가 공동으로 개발한 3인칭 액션 어드벤처 게임에서 은하계를 누벼 보세요 스토리 기반의 싱글 플레이어 게임은 스타워즈 제다이 오더의 몰락의 5년 후 이야기를 다루며 은하계가 더욱 깊은 어둠 속으로 떨어지는 것을 막기 위해 점차 필사적으로 싸우게 되는 칼의 여정을 따라갑니다 제국에 의해 은하계의 가장자리로 밀려나게 된 칼은,https://image.api.playstation.com/vulcan/ap/rnd/202304/1016/47becbe467e18575f71429abbaec9af707865744b825f34d.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202304/2814/24a5bc14faa8f69c74a9a8d7b729509841a1c9046bc9a7f3.png?w=1920,https://store.playstation.com//ko-kr/product/UP0006-PPSA07783_00-APPLEJACKGAME000
"FAR CRY 6 디럭스 에디션 PS4 & PS5 (중국어(간체자), 한국어, 태국어, 영어, 일본어, 중국어(번체자))","95,000원","23,750원",-75%,본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4 버전과 디지털 PS5 버전 모두를 보유하실 수 있습니다지원 언어인터페이스  자막 영어 일본어 한국어 중국어 번체간체 태국어음성 영어 일본어디럭스 에디션으로 Far Cry 6를 즐겨보세요 원본 게임과 얼티밋 팩이 들어있습니다 얼티밋 팩은 다음을 포함합니다 정글 탐험 팩 악어 사냥꾼 팩 악당 팩야라의 현지인 다니 로하스가 되어 야라를 해방하려는 현대 게릴라 혁명에 동참하세요 광활한 Far Cry에서 ,https://image.api.playstation.com/vulcan/ap/rnd/202112/0908/ozAJk1gZcF1VlZ6dUR6pL69y.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202112/0908/mDdoKlplBbtd175Aqhy90V1S.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP0001-PPSA01877_00-FC6EDITIONDELUXE
"Far Cry® 6 골드 에디션 PS4 & PS5 (중국어(간체자), 한국어, 태국어, 영어, 일본어, 중국어(번체자))","99,000원","24,750원",-75%,본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4 버전과 디지털 PS5 버전 모두를 보유하실 수 있습니다지원 언어인터페이스  자막 영어 일본어 한국어 중국어 번체간체 태국어음성 영어 일본어게임과 시즌 패스신규 DLC 3개 등등가 포함된 골드 에디션으로 Far Cry6 체험을 확장하십시오자유를 위한 싸움야라 현지인인 다니 로하스가 되어 게릴라 전사로 변신하고 국가를 해방하십시오야라의 분열정글 해변 수도인 에스페란사 등 Far Cry 역사상 최대 규,https://image.api.playstation.com/vulcan/img/rnd/202109/1314/g98aC9BvIoQhD4AqZVpRCa90.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202010/3100/zizMgJ5OGzURNOV2gv5oRQah.jpg?w=1920,https://store.playstation.com//ko-kr/product/JP0001-PPSA01877_00-FC6EDITIONGOLD00
"기동전사 건담 익스트림 버서스 맥시 부스트 온 (한국어, 중국어(번체자))","69,800원","27,920원",-60%,이 상품 외에도 일반판 수록곡에 더해 추가 33곡을 더 수록한 기동전사 건담 익스트림 버서스 맥시 부스트 온 프리미엄 사운드 에디션도 판매 중입니다기동전사 건담 익스트림 버서스 맥시 부스트 온과익스트림 버서스 맥시 부스트 온 프리미엄 사운드 에디션 사이에저장 데이터는 공유되지 않습니다하나의 PlayStationNetwork 계정으로기동전사 건담 익스트림 버서스 맥시 부스트 온과기동전사 건담 익스트림 버서스 맥시 부스트 온 프리미엄 사운드 에디션 양쪽의저,https://image.api.playstation.com/vulcan/ap/rnd/202006/1207/UA22knUGZeZ0FEQJiJFIwP2R.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202103/0102/7WbelJbqvUfhn0on6Nf1gAGj.jpg?w=1920,https://store.playstation.com//ko-kr/product/HP0700-CUSA15005_00-EXTREMEVSMBONPKG
"기동전사 건담 익스트림 버서스 맥시 부스트 온 프리미엄 사운드 에디션 (한국어, 중국어(번체자))","92,000원","36,800원",-60%,이 상품 외에 일반판도 판매 중입니다기동전사 건담 익스트림 버서스 맥시 부스트 온과익스트림 버서스 맥시 부스트 온 프리미엄 사운드 에디션 사이에저장 데이터는 공유되지 않습니다하나의 PlayStationNetwork 계정으로기동전사 건담 익스트림 버서스 맥시 부스트 온과기동전사 건담 익스트림 버서스 맥시 부스트 온 프리미엄 사운드 에디션 양쪽의저장 데이터를 가지고 플레이할 경우에는 예기치 못한 현상이 발생할 수 있습니다반다이남코 엔터테인먼트 코리아에서는 ,https://image.api.playstation.com/vulcan/ap/rnd/202006/1208/aj5NeszteisU3xbSQbnODYZk.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202103/0102/1AcnjdRFwgJ7n8TEUcUMVv1F.jpg?w=1920,https://store.playstation.com//ko-kr/product/HP0700-CUSA15006_00-EXTREMEVSMBONPKG
"Hello Neighbor 2 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","44,800원","22,400원",-50%,이웃을 믿을 수 있다고 생각하시나요 다시 한번 생각해보세요Hello Neighbor 2는 오싹한 이웃의 비밀을 파헤치는 잠입 공포 게임입니다 여러분은 기자로 플레이하며 다른 이들은 외면하는 이웃의 진실을 파헤쳐야 합니다 여러분을 포함하여 모든 플레이어의 행동으로부터 학습하는 고도의 인공지능이 조작하는 복잡한 적을 상대로 플레이해야 합니다 이웃은 시간이 지날수록 플레이어의 행동 패턴에 적응하며 자신의 행동을 바꾸어 여러분의 허점을 찌를 것입니다 이웃과의 ,https://image.api.playstation.com/vulcan/ap/rnd/202202/0217/KCFqiEYQ5cxibWtBZeNXVWvt.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202202/0217/z1sCGWBcSeCYSZ4xOaBI4Hr0.png?w=1920,https://store.playstation.com//ko-kr/product/UP0097-PPSA07425_00-2395303223172491
"Red Dead 온라인 (중국어(간체자), 한국어, 영어, 중국어(번체자))","22,800원","11,400원",-50%,끊임없이 진화하는 생생한 Red Dead 온라인의 세상에서 미국 개척지의 삶을 경험하십시오보안관 무법자 갱단 흉포한 야생 동물과 맞서 싸우며 미국 개척지에서 자신만의 삶을 개척해 보세요 캠프를 준비하고 혼자 또는 갱단과 함께 북쪽의 눈 덮인 산부터 남쪽의 늪지대 외딴곳의 전초 기지부터 분주한 농장과 북적거리는 마을까지 구석구석을 탐험해 보세요 현상 수배범을 쫓거나 사냥 낚시 거래 이국적인 보물 수색을 할 수 있으며 자신만의 지하 밀주 양조장을 운영하거나,https://image.api.playstation.com/vulcan/img/rnd/202011/1718/ooOoSjORBdw4VD3KXrHBlhHZ.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202011/3015/JmnGla2HLg8RaQLH6u9HEP3r.jpg?w=1920,https://store.playstation.com//ko-kr/product/UP1004-CUSA03041_00-REDEMPTION000002
"Red Dead Redemption 2 (중국어(간체자), 한국어, 영어, 중국어(번체자))","66,000원","21,780원",-67%,Red Dead Redemption 2 스토리 모드와 Red Dead 온라인이 포함됩니다올해의 게임 175여 개를 수상하고 250개 이상의 완벽한 평가를 받은 Red Dead Redemption 2는 현대 시대가 시작될 무렵 펼쳐지는 명예와 의리에 관한 장대한 서사시입니다 1899년 미국 아서 모건과 반 더 린드 갱단은 도주 중인 무법자입니다 정부 요원과 일류 현상금 사냥꾼들에게 추격당하는 그들은 살아남기 위해 강도질과 도둑질 싸움을 거듭하며 미국의 험,https://image.api.playstation.com/cdn/UP1004/CUSA03041_00/Hpl5MtwQgOVF9vJqlfui6SDB5Jl4oBSq.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202011/1215/WyHa1BM3ISDVqYSEUMB9VZJs.png?w=1920,https://store.playstation.com//ko-kr/product/UP1004-CUSA03041_00-REDEMPTIONFULL02
"원피스 오디세이 디럭스 에디션 PS4 & PS5 (중국어(간체자), 한국어, 중국어(번체자))","94,800원","47,400원",-50%,본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4 버전과 디지털 PS5 버전 모두를 보유하실 수 있습니다이 상품은 원피스 오디세이게임 본편와 디지털 콘텐츠가 세트로 구성된 상품입니다 게임 본편 원피스 오디세이만을 단품으로도 판매 중입니다 중복 구매에 주의하여 주십시오이 상품에는 단품 판매가 예정된 콘텐츠도 포함됩니다원작 만화와 애니메이션 모두 대인기를 끈 원피스가 연재 25주년을 기념하여 신작 RPG로 등장해적왕이 되기 위해 밀짚모자 일당의 다른,https://image.api.playstation.com/vulcan/ap/rnd/202208/3012/Ff3UI0arBU6FP3Em6ZGC0f2X.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202209/0602/IybtYmpx7AMbg1Was5LfsSpn.jpg?w=1920,https://store.playstation.com//ko-kr/product/HP0700-PPSA04994_00-KIZOKAPPLIDX0000
"Tactics Ogre: Reborn (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","62,000원","37,200원",-40%,본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4 버전과 디지털 PS5 버전 모두를 보유하실 수 있습니다전략 RPG의 금자탑 Tactics Ogre가 한층 더 진화되어 새롭게 태어난다Tactics Ogre2010를 기반으로 그래픽과 사운드를 향상시켰을뿐만 아니라 게임 디자인에 힘을 실어 새로운 Tactics Ogre로서 시대에 걸맞은 발전을 이루어냈습니다 게임 특징제테기네아 대륙에서 아득히 먼 발레리아섬에서 일어나는 분쟁을 그린 시뮬레이션 RPG,https://image.api.playstation.com/vulcan/ap/rnd/202208/3012/Ff3UI0arBU6FP3Em6ZGC0f2X.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202210/2710/n5X6GGAGA54AlOvZVEvlNmb4.png?w=1920,https://store.playstation.com//ko-kr/product/HP0082-PPSA03841_00-7632183882394199
"Subnautica (중국어(간체자), 한국어, 영어, 일본어)","34,800원","13,920원",-60%,본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4 버전과 디지털 PS5 버전 모두를 보유하실 수 있습니다당신은 외계 대양 행성에 추락했고 심해로 내려가는 것 말고는 다른 길이 없습니다 서브노티카의 대양은 햇빛에 흠뻑 젖은 얕은 산호초부터 위험스러운 심해 해구 용암 지대 그리고 생체 발광성 해저 강까지도 뻗어있습니다 해초숲 고원 암초 구불구불한 동굴을 탐험하며 산소공급을 관리하세요 바다는 생명체로 가득합니다만 도움이 되는 약간을 제외하고는 대부분 ,https://image.api.playstation.com/vulcan/ap/rnd/202208/3012/Ff3UI0arBU6FP3Em6ZGC0f2X.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202009/3006/aoc0zZTCTd9zNQub08y9CIgm.jpg?w=1920,https://store.playstation.com//ko-kr/product/UP5245-PPSA02452_00-6063362694848820
"Kena: Bridge of Spirits PS4 & PS5 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","44,800원","22,400원",-50%,이 상품은 디지털 PS4 버전과 디지털 PS5 버전을 모두 다운로드할 수 있습니다Kena Bridge of Spirits는 빠르게 진행되는 전투와 탐험으로 가득한 매력적인 세계에서 펼쳐지는 스토리 중심의 액션 어드벤처입니다플레이어는 부식령이라는 작은 동료 정령들을 찾아 이들의 능력을 향상시키고 환경을 조정하는 새로운 방법을 만들어냅니다젊은 영혼인도자 케이나는 성스러운 산의 신단을 찾아 버려진 마을로 여행합니다그녀는 방황하는 영혼이 갇혀 있는 무성한 숲속,https://image.api.playstation.com/vulcan/ap/rnd/202208/3012/Ff3UI0arBU6FP3Em6ZGC0f2X.png?w=440,https://image.api.playstation.com/vulcan/ap/rnd/202008/2619/aEqpsWKWYe1dxn9zKs7HgLai.jpg?w=1920,https://store.playstation.com//ko-kr/product/UP4364-PPSA01746_00-KENAAMST00000005
"ENDER LILIES: Quietus of the Knights (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))","30,800원","15,400원",-50%,스토리오래전 끝자락의 나라에서 있었던 일갑작스레 내리기 시작한 죽음의 비는생명이 있는 모든 것을 살아 있는 광폭한 시체 타락자로 바꿔버렸습니다왕국은 인간의 영역을 넘어선 비극을 버티지 못한 채 멸망하고 말았죠마치 저주라도 걸린 듯 멈추지 않는 비종말을 맞이한 이 세계의 어떤 교회 깊숙한 곳에서릴리라는 소녀가 눈을 뜹니다소개는 죽음의 비로 멸망한 한 왕국의 비밀을 풀어나가는 다크 판타지 2D 횡스크롤 액션 RPG입니다주 무대인 끝자락의 나라에서는 장엄한 ,https://image.api.playstation.com/vulcan/ap/rnd/202208/3012/Ff3UI0arBU6FP3Em6ZGC0f2X.png?w=440,https://image.api.playstation.com/vulcan/img/rnd/202107/2108/629HUtTbfX4L2JFvF8LDKeKB.jpg?w=1920,https://store.playstation.com//ko-kr/product/HP6486-CUSA26117_00-1654694255278421
